sentence,FOOD,PRICE,SERVICE,AMBIENCE
저는 제가 사용해 본 모든 잭 링크 스틱이 슬림 짐 스틱보다 훨씬 더 좋다고 생각합니다.,2,0,0,0
저는 제품에 매우 실망했습니다.,1,0,0,0
"저는 제품을 추천하는데, 이는 갈색 빵을 좋아하느냐에 따라 다를 것 같습니다.",2,0,0,0
"저는 제품을 추천하지 않습니다. 제품에 다른 성분이 나열되어 있지 않으므로 ""Wholesome Sweetness"" 브랜드의 에리스리톨을 사용하세요.",1,0,0,0
저는 조개와 새우 전채요리를 먹었는데 괜찮았어요.,0,0,0,0
"저는 종종 Trader Joes에서 비슷한 제품을 구매하는데, 제 생각에는 그 제품이 훨씬 더 좋고 가격도 훨씬 저렴합니다.",1,1,0,0
"저는 종종 이것차을 캐스케이드 민트, 재스민 그린 또는 다른 스태쉬 잎 허브차와 섞어 마십니다. 그 자체로는 아주 맛있지만, 그냥 그린차으로만 마시면 매일같이 지루해질 수 있거든요.",2,0,0,0
"저는 지금 1년째 비건을 하고 있는데, 이 쿠키는 정말 맛있어요!!! 특히 여유롭게 두유와 함께 먹으면 더욱 맛있어요.",2,0,0,0
저는 지금까지 먹은 것 중 가장 맛있는 라비올리를 먹었습니다.,2,0,0,0
저는 지난 13년 동안 이 비밀을 알고 있었습니다. 에밀리오(대부)는 신들에게 인간의 가격으로 음식과 와인을 계속 제공해 왔습니다.,2,2,0,0
"저는 지난 몇 년 동안 새로 추가된 모든 것에도 놀랐습니다. 새로운 재즈 바, 가장 환상적인 다이닝 가든, 최고 씬 크러스트 피자, 그리고 이제는 죽을 만큼 맛있는 라자냐 메뉴가 있습니다(이것은 평범한 라자냐가 아닙니다)!",2,0,0,2
"저는 지역 레스토랑에서 이 맛있는 차를 먹었고, 바로 집에 와서 집에서 먹을 것도 주문했습니다.",2,0,0,0
저는 직원이 매우 친절하고 도움이 되었다고 생각합니다.,0,0,2,0
"저는 진한 커피를 좋아하는데, 다크 매직은 제가 좋아하는 맛과 꽤 비슷해요.",2,0,0,0
"저는 집에서 커피를 마시지 않습니다. 하지만 남편을 위해 Jet Fuel, Wake Up Call, Black Tiger(모두 Extra Bold Coffee)를 사는데, 남편은 이 제품들을 다 좋아합니다.",2,0,0,0
저는 창문 옆 테이블을 요청하실 것을 적극 추천합니다.,0,0,0,2
"저는 채식주의자가 아니지만, 거의 모든 요리가 훌륭했습니다.",2,0,0,0
저는 처음에 느껴지는 오렌지 맛과 마지막에 느껴지는 생강의 매운맛을 좋아해요.,2,0,0,0
"저는 처음에 이것제품을 봤을 때, 이것제품에 대해 의심을 품었습니다.",0,0,0,0
저는 초밥 전문가는 아니지만 이곳의 음식은 그저 그렇고 그 외에는 별로 없다고 말씀드릴 수 있습니다.,1,0,0,0
저는 최근에 메인 랍스터 샐러드와 정통 윗부분이 갈라진 롤을 받았습니다. (제가 뉴잉글랜드에서 자라면서 먹었던 것과 똑같습니다.),2,0,0,0
"저는 최근에 브런치를 먹으러 갔는데, 웨이트리스와 웨이터가 우리를 팀으로 삼았습니다.",0,0,1,0
저는 최근에 지역 농산물 시장에 갔는데 정말 맛있는 복숭아 크렘 브륄레가 있었어요.,2,0,0,0
"저는 치즈케이크를 훌륭하게 먹었고, 페이스트리도 여러 개 먹었습니다.",2,0,0,0
"저는 친구들에게 항상 이곳을 추천하곤 합니다. 많은 친구들이 여러분이 책, 전자게임, 영화 이외에도 다양한 상품을 판매한다는 사실을 모르고 있기 때문입니다.",2,0,0,0
저는 친구와 함께 뉴욕을 방문했는데 이곳이 정말 따뜻하고 환영하는 곳이라는 것을 발견했습니다. 레스토랑,0,0,0,2
"저는 카트 직원에게 연잎밥을 달라고 했는데, 그녀는 밥이라고 대답하고 그냥 가버렸습니다.",0,0,1,0
저는 카트리오나가 말한 것 중 하나에 동의합니다. 바 맛은 땅콩 바 같고 광고 설명과는 전혀 다릅니다.,1,0,0,0
저는 카페 누아르를 좋아합니다. 오해하지 마세요. 그저 거기서 일하는 사람들이 사악하고 무능하다는 것입니다!!,0,0,1,0
저는 카프타 플레이트를 먹었는데 맛있지 않았습니다..,1,0,0,0
저는 카프타 플레이트를 먹었는데 완벽했어요.,2,0,0,0
저는 케이프코드로 가기 전에 4박을 여기서 묵었습니다. 이곳호텔은 보스턴의 모든 명소를 관광하기에 좋은 거점입니다.,0,0,0,2
저는 콩이 나무껍질을 먹는 것 같은 맛의 초콜릿이 너무 많이 묻어 있어서 콩을 찾기 힘들 정도로 카페인으로 인해 기분을 상쾌하게 해 주기 전에 속이 메스꺼워지는 맛의 초콜릿을 시도해 본 적이 있습니다. 하지만 이 초콜릿은 콩과 초콜릿의 비율이 완벽해서 상쾌한 변화입니다.,2,0,0,0
저는 크림을 모두 견딜 수 있을 만큼 진한 맛커피을 위해 두 번째로 큰 컵 크기에서 두 번째로 내립니다.,2,0,0,0
저는 태국식 튀긴 농어를 먹었는데 정말 좋지 않았습니다..,1,0,0,0
저는 특이한 포트와 초콜릿 시음 디저트로 식사를 마무리했습니다... 맛있었어요!,2,0,0,0
"저는 특정 호텔 객실을 약속받았지만, 제가 도착했을 때 그들의 호텔에는 그런 유형의 객실이 없다고 말했습니다.",0,0,1,0
저는 특히 폴로 라운지의 친절한 직원 서비스를 좋아했습니다.,0,0,2,0
저는 팝칩을 정말 좋아해요. 제가 먹어본 다른 제품들과는 달리 감자칩 같은 맛이 나요.,2,0,0,0
저는 팝칩을 좋지 않았습니다..,1,0,0,0
저는 퍼넬 케이크를 정말 좋아하지만 카니발에서 판매하는 진짜 퍼넬 케이크와는 맛이 다를까 봐 걱정이었습니다. 친구들과 가족들은 정말 좋아했습니다!,2,0,0,0
"저는 평생 파스타를 먹으며 자랐고, 탄수화물이 적고 판지 맛이 나지 않는 파스타 제품을 찾고 있었습니다.",2,0,0,0
"저는 평소대로 커피를 만들었지만, 맛이 충분히 진하지 않았어요.",1,0,0,0
"저는 프랑스 외에서는 이런 품질의 치즈를 먹어본 적이 없고, 미국에서 ""완벽한""치즈을 발견한 것도 이번이 처음입니다.",2,0,0,0
"저는 프렌치 프레스를 사용하여 만들었는데, 가장 좋은 결과를 얻으려면 추출 시간을 3분 30초에서 4분으로 맞춥니다.",2,0,0,0
"저는 피자 가게 주인 가문에서 태어났고, 포르니노의 피자가 우리 가족의 레시피를 훨씬 뛰어넘는다는 사실을 말하는 것이 부끄럽습니다.",2,0,0,0
저는 피자가 너무 과대평가되었고 덜 익었다고 생각합니다.,1,0,0,0
저는 피자를 먹으러 온 게 아니어서 아직은 피자에 대해 말씀드릴 수 없지만 제가 먹은 피자는 정말 맛있었습니다.,2,0,0,0
저는 하루에 3~4잔을 마셔요. 이렇게 맛있는 음료가 없거든요.,2,0,0,0
저는 하루에 한 봉지 이상은 먹지 않을 겁니다. 하지만 여러분의 선택과 여러분의 몸에 달려 있습니다.,2,0,0,0
"저는 항상 거기에 갈 때마다 음식, 서비스, 가치가 모두 훌륭하다고 느꼈습니다.",2,2,2,0
저는 항상 웨이터와 (바에 앉으면) 요리사가 매우 친절하다고 생각합니다.,0,0,2,0
"저는 항상 커크랜드 엑스트라 팬시 혼합견과류를 구매해 왔는데, 품질이 좋고 맛도 좋기 때문입니다.",2,0,0,0
"저는 항상 태블릿 사이즈를 사용했지만, 충동적으로 캡슐 버전을 구매했습니다.(가격은 동일)",0,2,0,0
"저는 해파리, 술취한 닭과 수프 만두를 추천하고, 특히 볶음 블루 크랩은 꼭 드셔보세요.",2,0,0,0
"저는 해파리, 전갱이, 참치, 사케이쿠라롤 등을 먹었는데 모두 맛있었습니다.",2,0,0,0
"저는 현대 일본식을 꽤 많이 먹어봤는데, 이곳은 기대에 부응합니다.",2,0,0,0
저는 호텔르 시르크에 다시 머물 계획입니다... 직원들이 우리를 위해 거기에 있어준 것에 감사를 표하기 위해서라도요.,0,0,2,0
"저는 호텔을 추천하지 않습니다. 꽤 많은 직원의 거만한 태도 때문에 매우 불편했고, 특정 연령대이거나 특정 스타일의 옷을 입고 있다면 다른 사람에게 보이기 위해 호텔에서 휴식을 취하기에 적합하지 않았습니다.",0,0,1,0
"저는 호텔의 위치, 21층 객실에서 보이는 새로운 장식, 그리고 투어 전 아침 일찍 제공된 무료 아침 식사에 매우 기뻤습니다.",0,2,0,2
"저는 호텔이 휴가객에게는 괜찮을 것이라고 확신합니다. 객실은 괜찮고 (특히 간이 주방), 위치는 꽤 좋고, 직원은 친절합니다.",0,0,2,2
"저는 홍차를 거의 마시지 않지만, 홍차를 좋아하는 사람이라면 이 제품이 좋을 것 같아요.",2,0,0,0
"저는 훈제 고추파프리카가 어떤 맛일지 확신이 없었지만, 기분 좋게 않았어요.",1,0,0,0
저는 훈제 연어와 알 전채를 주문했는데 맛이 이상했습니다.,1,0,0,0
저는 히말라야 분홍 소금을 좋아해요!,2,0,0,0
"저렴하고, 단순하고, 즐거운 시간이었습니다!",0,2,0,2
"저렴한 브랜드처럼 너무 딱딱하거나 건조하지 않고, 너무 달거나 매콤하지도 않습니다.",0,0,0,0
"저에겐 요리 음식이 좀 기름진 편이었지만, 전반적으로 식사 경험은 좋았습니다.",1,0,0,0
"저와 남편도 Kozy Shack의 푸딩과 함께 이 쿠키를 먹는 것을 좋아하는데, 이 제품도 글루텐이 없습니다.",2,0,0,0
저와 남편은 이걸 좋아해요.커피,2,0,0,0
"저와 아내는 이번 주 초에 여기에서 식사를 했는데, 그 이후로 음식에 대해 잔소리를 멈추지 않았습니다.",2,0,0,0
"저와 아내는 항상 젊고, 잘 훈련되지는 않았지만 그래도 친절한 (4명) 직원을 만나서 즐거운 시간을 보냅니다. 그들 모두에게는 각자의 이야기가 있습니다.",0,0,2,0
저와 제 여자친구는 둘 다 (음식)이 매우 평범하다는 데 동의했습니다. 특히 가격을 고려하면 더욱 그렇습니다.,1,1,0,0
"저키 대부분은 맛있었지만, 기름기가 많거나 소금기 띤 지방 덩어리 같은 느낌이 나는 조각이 너무 많았습니다.",1,0,0,0
"저희 두 사람은 특히 야심 찬 마음으로 쉴숄 샘플러에 돈을 썼습니다. 거대한 흰 걸프 새우, 훈제 알바코어 참치, 딜로 양념한 레이의 환상적인 마닐라 조개, 맛있는 간장 드레싱 가리비, 그리고 숭고한 버터 소스 위에 얹힌 작은 던지네스 크랩이 아름답게 어우러져 있었습니다.",2,0,0,0
저희 보스턴 테리어는 이것을 좋아합니다뼈다귀. 간식으로 주거나 손님이 있을 때 바쁘게 해주기 위해 줍니다.,2,0,0,0
저희 서버는 매우 전문적이고 친절했습니다.,0,0,2,0
저희 서버는 매우 친절하고 도움이 많았습니다.,0,0,2,0
"저희 일행은 BBE $29 고정 가격 메뉴를 주문했는데, 사케 한 잔도 포함되어 있어서 정말 좋은 거래였습니다!",0,2,0,0
"저희가 저녁 식사를 마쳤을 때까지도 음료수 한 잔도, 후카 한 잔도 받지 못했습니다!",0,0,1,0
"저희는 2월에 3박을 했는데, 시간이 제한되어 있었기 때문에 위치가 매우 중요했습니다. 그리고 이곳 호텔은 완벽한 선택이었습니다.",0,0,0,2
"저희는 4명이었고, 정오에 도착했습니다. 그곳은 비어 있었고, 직원은 우리가 그들에게 강요하는 것처럼 행동했고 매우 무례했습니다.",0,0,1,0
"저희는 음식, 음료, 분위기를 좋아해요!",2,0,0,2
저희는 이 체리를 좋아해요. 저는 몇 년 동안 이걸 사왔어요.,2,0,0,0
"저희는 이 클럽에서 3박을 했는데, 객실은 좁은 편이고 샤워실에 전기가 전혀 공급되지 않았지만, 컨시어지인 진과 조이스 덕분에 이곳에서의 숙박이 매우 편안했습니다.",0,0,2,0
"저희는 이곳에 여러 번 갔었고 항상 음식, 와인, 서비스가 훌륭했습니다.",2,0,2,0
저희는 이곳에서 음식 요리에 MSG를 너무 많이 사용한다고 생각했습니다.,1,0,0,0
저희는 저녁 식사를 몇 번만 했지만 여전히 훌륭한 품질과 서비스를 받았습니다.,2,0,2,0
"저희는 초밥에 대해 매우 까다로워서 세비체 믹스(특별), 게 만두, 모듬 사시미, 초밥, 롤, 두 종류의 사케, 바나나 튀김 등 모든 선택에 만족했습니다.",2,0,0,0
"저희는 최근 이곳을 시도하기로 했고, 기쁘게도 그들은 야외 좌석을 갖추고 있었습니다. 요크셔테리어를 데리고 갔을 때 완벽한 선택이었습니다.",0,0,0,2
"저희는 호텔 체크인을 늦게(자정 직전) 도착했는데, 저희 객실은 아직도 저희를 맞을 준비가 되어 있지 않았습니다.",0,0,1,0
적당한 가격.,0,2,0,0
"전망은 숨 막힐 듯이 아름답고, 서비스는 최고 수준이며, 분위기는 훌륭합니다.",0,0,2,2
전망이 있는 레스토랑,0,0,0,2
"전망이 훌륭하고, 음식도 맛있어요.",2,0,0,2
전반적으로 맛있지 않아요..,1,0,0,0
전반적으로 매우 좋은 로맨틱한 장소였습니다.,0,0,0,2
"전반적으로 볼 때, 가격대비 가치가 없습니다.",0,1,0,0
전반적으로 서비스에 매우 감명을 받았습니다.,0,0,2,0
전반적으로 아름다운 레스토랑이기 때문에 다시 방문하고 싶습니다. 하지만 직원이 앞으로 작은 디테일에 더 많은 관심을 기울였으면 좋겠습니다.,0,0,1,2
"전반적으로 음식 품질은 꽤 좋았지만, 손님 앞에서 식어가는 연어를 먹는 것이 훨씬 더 맛있다고 들었습니다.",1,0,0,0
전반적으로 평화와 고요함을 원하지만 중심가와 가까운 곳에 머물고 싶은 사람에게 좋은 곳입니다(5~8분 거리),0,0,0,2
전반적으로 훌륭한 서비스,0,0,2,0
"전반적으로 훌륭한 호텔, 객실은 훌륭하고, 깨끗하고, 잘 갖춰져 있었고, 제 방은 어쨌든 휠체어 접근성이 훌륭했을 겁니다. 리셉션과 직원은 친절했고 아침 식사는 간단했지만, 맛있고 배부르게 먹었습니다.",2,0,2,0
"전반적으로, 괜찮은 음식 가격에 친절한 사람들 서비스가 제공되었습니다.",2,2,2,0
"전반적으로, 음식은 훌륭했습니다 (디저트 제외).",2,0,0,0
"전반적으로, 이 커피는 미리 포장된 K-컵에 비해 가루 맛이 납니다.",1,0,0,0
전반적인 가치에 매우 만족했습니다.,2,0,0,0
전반적인 인상은 좋았지만 동네가 조금 거칠다는 점이 제외하면 큰 문제는 없었습니다.,0,0,0,1
"전채 요리로는 (알래스카산 가리비 2개)와 더불어 치커리, 아티초크 하트, 회향, 페코리노 토스카노 치즈를 곁들인 요리가 정말 맛있었습니다.",2,0,0,0
전채로 나눠먹은 구운 조개 문어는 지금까지 먹어본 것 중 가장 맛있었습니다!!,2,0,0,0
전채요리는 거의 한 시간이 걸렸습니다.,0,0,1,0
전체 냄비를 사용하지 않고도 맛있는 커피 한 잔을 원하거나 직장이나 여행 중에 K-컵 타입 브루어를 들고 다니고 싶어하는 사람들에게 이 제품을 적극 추천합니다.,2,0,0,0
전체 패키지를 짜내는 것은 매우 간단합니다.,2,0,0,0
"전체적으로 가격대비 좋은 가치였고, 위치 덕분에 그만한 가치가 있었습니다.",0,0,0,2
전체적으로 그 장소의 모습이 실제 식사를 능가합니다.,0,0,0,2
전체적으로 음식은 맛있었습니다. 가격은 조금 비싼 편이었지만 신선했습니다.,2,1,0,0
"전체적으로, 아침 식사로 먹기에 좋은 음식입니다.",2,0,0,0
"전체적인 구성이 정말 비전문적이었고 Cafe Noir에 괜찮은 직원이 있었으면 좋았을 텐데, 현재의 직원은 그렇지 않음에도 불구하고 이곳은 훌륭한 곳이기 때문입니다.",0,0,1,0
전통적인 프랑스식 장식은 즐거웠지만 홀은 다소 시끄러웠습니다. 레스토랑은 가득 차 있었고 대화를 나누려면 목소리를 높여야 했습니다.,0,0,0,1
전혀 좋지 않아요.,1,0,0,0
전혀 쫄깃하지 않아요.,1,0,0,0
전형적인 NYC 피자 한 조각,0,0,0,0
전형적인 NYC의 테마레스토랑가 아닙니다.,0,0,0,2
"절대 흔들리지 않고, 절대 나쁘지 않은 식사, 절대 나쁘지 않은 서비스 ...",2,0,2,0
젊은 직원 명 은 다시 한번 매우 친절하고 도움이 되었습니다.,0,0,2,0
점심 메뉴는 정말 대단  않고!,1,0,0,0
점심 뷔페는 비싸지만 그만한 가치가 있어요.,2,1,0,0
점심으로 좋은 피자 식당입니다.,2,0,0,0
정말 가격이 너무 비싼 편이었어요. 생선 앤 칩스는 15달러 정도였어요...,0,1,0,0
"정말 굉장한 전망! 훌륭합니다위치, 암스테르담의 중심에 있습니다.",0,0,0,2
정말 끔찍해요.,1,0,0,0
정말 뜨거운 물에 5분간 우려낸 후 잘 짜내면 간편하게 한 잔으로 즐길 수 있는 음료가 완성됩니다커피.,2,0,0,0
정말 로맨틱하죠.,0,0,0,2
정말 맛있고 가족들도 좋아해요.,2,0,0,0
정말 맛있고 독창적이네요.,2,0,0,0
정말 맛있고 바삭한 간식이네요!,2,0,0,0
정말 맛있고 저렴한 초밥입니다.,2,2,0,0
정말 맛있고 제가 자주 쓰는 병이라 적어도 하나는 비축해두고 카운터에 놓아둡니다(가끔은 남에게 줄 때 여러 개를 비축하기도 합니다).,2,0,0,0
정말 맛있습니다 초밥.,2,0,0,0
정말 맛있었어요 피자,2,0,0,0
정말 보통 서비스 정말 보통 서비스 .,0,0,1,0
정말 붐비기 때문에 일찍 가서 자리를 잡는 게 좋습니다. 기다려야 한다면 서비스가 빠르기 때문에 나쁘지 않습니다!,0,0,2,0
"정말 사랑스러운 작은 호텔이에요호텔. 가성비 좋고, 위치도 좋고호텔 위치, 직원도 친절해요호텔 직원. 의심할 여지 없이 다시 머물고 싶어요.",0,0,2,2
정말 신선했고 맛도 너무 좋았습니다!,2,0,0,0
정말 실망스러웠습니다.,1,0,0,0
정말 실망스럽네요!,1,0,0,0
정말 실망스럽네요...,1,0,0,0
"정말 안심이 되었어요. 다시 즐겁게 사용하고 있고, 우리의 음식도 활기를 되찾았어요!",2,0,0,0
정말 완전히 다른 종류의 음식이에요.,2,0,0,0
"정말 좋은 선택이었고, 덕분에 제 화이트 초콜릿 모카가 완벽해졌습니다.",2,0,0,0
정말 짜증나는 일이죠...,1,0,0,0
정말 천국 같아요.,2,0,0,0
정말 최고예요!,2,0,0,0
정말 추천합니다!,2,0,0,0
정말 친절하게 우리를 환영해 주셨습니다.,0,0,2,0
정말 행운이군요. 양념도 음악만큼이나 훌륭하군요!,2,0,0,0
"정말 환상적이에요 이 호텔은 런던을 방문하기에 훌륭한 위치 곳에 있으며, 지하철도 같은 거리에서 도보로 조금만 걸으면 됩니다.",0,0,0,2
정말 훌륭하고 가치도 좋습니다.,2,2,0,0
정말 훌륭하고 만족스러운 저녁 식사였습니다.,2,0,0,0
정말 훌륭했어요.,2,0,0,0
정문에 도착한 순간부터 떠날 때까지 직원들이 환영하는 마음을 느끼게 해주었습니다.,0,0,2,0
정통 태국 음식을 원하시면 Toons보다 더 좋은 곳은 없습니다.,2,0,0,0
정통대만 음식이 저렴하다면... 이보다 더 바랄 게 뭐가 있을까?,2,2,0,0
제 가장 친한 친구는 치킨 샤와르마를 먹었는데 아직도 그게 어디보다 최고라고 떠벌리더군요!,2,0,0,0
"제 가족 중에 MSG에 이상한 반응을 보이는 사람이 몇 명 있는데, 저는 수프를 MSG 없이 먹을 수만 있다면 좋겠습니다.",1,0,0,0
제 것은 약간 타긴 했지만 염소치즈와 판체타와 함께 먹으면 여전히 맛있었습니다. (라디치오는 좀 씁긴 했지만요),2,0,0,0
"제 겸손한 의견으로, 세계에서 가장 맛있는 커피 두 가지는 다음과 같습니다. 코나와 자메이카 블루마운틴",2,0,0,0
제 남자친구는 뉴잉글랜드 차우더를 먹었는데 맛있었지만 제 생각엔 랍스터 비스크가 더 맛있어야 할 것 같아요.,2,0,0,0
제 남자친구는 프라임립을 먹었는데 맛있었어요.,2,0,0,0
제 남편은 맛이 강한 커피를 별로 좋아하지 않지만 이건 좋아해요.,2,0,0,0
"제 남편은 이걸 먹고 자랐고, 다음 출산 직전에는 거의 다 먹지만, 완전히 먹지는 않아요!",2,0,0,0
제 딸은 이걸 좋아해서 하루에 세 번씩 먹습니다.,2,0,0,0
제 딸은 이걸 좋아해요.요거트 멜트,2,0,0,0
제 샐러드는 항상 파티에서 화제가 됩니다. 모두가 제가 어떤 드레싱을 썼는지 궁금해하죠!,2,0,0,0
제 생각에는 Kettle 브랜드 칩이 훌륭하고 모든 감자칩 애호가들에게 추천하고 싶습니다.,2,0,0,0
제 생각에는 뒷맛이 약간 씁쓸한 편이네요.,1,0,0,0
제 생각엔 꽤 달콤하고 맛있을 것 같아요.,2,0,0,0
제 생일에는 사람들이 많이 모여서 훌륭한 대접을 받았습니다.,0,0,2,0
제 서비스는 최고였습니다!,0,0,2,0
"제 식사에서는 요리하기 전에 노른자를 깨라는 간단한 요청 때문에 계란을 반송해야 했고, 제가 식사를 전부 거부하지 않았다면 다시 반송해야 했을 것입니다.",1,0,0,0
"제 아내가 지역 특산품 매장에서 이 제품을 발견했고, 이제 우리가 커피나 차를 마시며 앉을 때마다 제일 좋아하는 제품이 되었습니다.",2,0,0,0
제 아내는 (튀긴 새우 2개)를 먹었는데 정말 크고 맛있었습니다.,2,0,0,0
"제 아내는 목발을 짚고 있었습니다(비행기 출발 몇 시간 전에 무릎을 삐었습니다). 크루즈 전에 하룻밤만 묵었고, 추가 비용 없이 더 편안한 객실을 제공받았음에도 불구하고요!",0,0,2,0
"제 아내는 이것을 사용하여 전통 요리현미당면를 만들었는데, 꽤 맛있었어요.",2,0,0,0
제 아이가 이걸 너무 좋아해요!!,2,0,0,0
"제 여자친구는 제보다 좀 더 공격적이었고, 똑같이 혐오감을 느껴 거의 먹지도 않은 음식식사을 모두 버리고 말았습니다. 그리고 다시 전화를 걸어보니 제가 아마 틀렸을 것이고, 아마도 굴이었을 것이라고 하더군요. 그리고 저희는 그들의 레스토랑에서 블랙리스트에 올랐습니다.",1,0,1,0
제 음료는 마치 바텐더가 테킬라를 넣는 걸 깜빡한 것 같은 맛이었습니다.,1,0,0,0
"제 입맛에 딱 맞았어요. 진하지만 쓴맛은 없고, 다음에는 꼭 다시 주문할 거예요.",2,0,0,0
제 입맛에는 쓴맛이 났고 살짝 톡 쏘는 맛이 났습니다.,1,0,0,0
제 조카가 저를 Via에 빠지게 했어요.,2,0,0,0
제 차우펀과 차우시는 정말 싱거웠고 기름기가 많았습니다.,1,0,0,0
제 친구가 빼먹은 유일한 건 우리가 바에 앉았을 때 바텐더가 사라졌다는 사실이었습니다.,0,0,1,0
제 친구는 구운 알래스카산 킹 연어를 맛있고 크림 치즈를 곁들인 워싱턴 러셋 감자 바삭한 녹두와 함께 즐겼습니다.,2,0,0,0
제 친구는 버섯피자를 먹었는데 맛이 더 좋았어요.,2,0,0,0
제 케사디야는 마치 3살짜리 아이가 비율이나 풍미 감각 없이 만든 것 같은 맛이었습니다.,1,0,0,0
"제가 가장 걱정했던 건 저와 다른 사람들에게 제공되는 음식의 건전성에 대한 것이었지만, 15세부터 식당에서 일해온 사람으로서 식당 측이 상황을 개선하기 위한 최소한의 노력을 기울일 것이라고 기대했다는 건 거짓말이 될 겁니다.",1,0,0,0
제가 가장 좋아하는 건 새시 라씨...,2,0,0,0
제가 가장 좋아하는 것 중 하나입니다.,2,0,0,0
제가 가장 좋아하는 맛은 라임 앤 칠리 맛이고 하바네로 BBQ가 그 뒤를 따릅니다.,2,0,0,0
제가 가장 좋아하는 스테이크집의 맛이에요!!,2,0,0,0
제가 가장 좋아하는 요리는 아티초크입니다.,2,0,0,0
"제가 가장 좋아하는 이탈리안 로스트는 여전히 툴리스 커피 이탈리안, Keurig 브루어용 K-컵, 24개, 상자(2팩)입니다. 이 컵은 상쾌한 이탈리안 마무리로 매일 아침이나 언제든지 마시기에 좋은 커피입니다.",2,0,0,0
제가 가장 좋아했던 점은 호두가 광고에 나온 대로 맛있었다는 점이었습니다!,2,0,0,0
"제가 거기에 도착했을 때, 저는 위층에 앉았습니다. 그곳의 분위기는 아늑했지만 서비스는 끔찍했습니다!",0,0,1,2
제가 걱정하는 건 설탕의 양뿐이지만 그렇게 나쁜 탐닉은 아닙니다.,2,0,0,0
제가 그렇게 해서 정말 다행이었어요. 위치가 환상적이었거든요!,0,0,0,2
제가 뉴욕에서 머물렀던 대부분의 장소보다 좋았습니다. 그리고 사람들도 훨씬 더 친절했습니다.,0,0,2,0
"제가 다른 캔에서 먹은 양은 제 입맛에 너무 짜고, 제 개인 하루 나트륨 섭취량 제한인 1,500mg의 절반을 넘었습니다.",1,0,0,0
제가 도착했을 때 자리가 꽉 차 있었지만 그들은 제가 앉을 자리를 빨리 마련해 주었습니다.,0,0,2,0
"제가 들어갔을 때, 그들의 믿을 수 없는 나무 장식에 깜짝 놀랐습니다.",0,0,0,2
제가 먹어본 것 중 가장 맛있는 으깬 감자,2,0,0,0
제가 먹어본 것 중 가장 맛있는 이탈리아 음식입니다. (제가 이탈리아인이기 때문에 더 맛있다는 뜻이죠.),2,0,0,0
제가 먹어본 것 중 가장 맛있는 추와무시,2,0,0,0
제가 먹어본 것 중 가장 맛있는 파드타이입니다.,2,0,0,0
제가 먹어본 것 중 가장 맛있었고파스트라미 터무니없지는 않지만 훌륭한양 음식이었습니다.,2,0,0,0
제가 먹어본 핫도그 중 가장 맛있는 것 중 하나입니다.,2,0,0,0
"제가 먹은 모든 게 맛있었고, 저는 먹는 걸 좋아해요.",2,0,0,0
"제가 받은 제품에는 제가 먹지 않는 성분(수크랄로스, 스플렌다 등)이 포함되어 전혀 다른 성분 목록이 적혀 있었습니다.",1,0,0,0
제가 별 세 개를 준 이유는 제품이 설명대로 맛있지만 맛이 없기 때문입니다.,1,0,0,0
제가 불평하고 싶은 점은 MSG와 나트륨이 너무 많다는 것입니다.,1,0,0,0
제가 사는 곳 근처에서는 살 수 없지만 지금까지 만든 것 중 가장 맛있는 카라멜 옥수수입니다.,2,0,0,0
"제가 시애틀을 떠나는 날, 매우 늦은 시간에 출발하는 항공편이었는데, 추가 비용 없이 제 객실에 더 오래 머물 수 있었습니다.",0,0,2,0
제가 아는 건 다른 땅콩버터와는 달리 입천장에 달라붙는다는 것뿐입니다!,2,0,0,0
제가 언급해야 했지만 음식이 그렇게 순할 줄은 생각지 못했습니다.,1,0,0,0
"제가 여기에 갔을 때는 항상 사람이 많았지만, Bark는 항상 음식이 훌륭했습니다.",2,0,0,0
제가 오랫동안 먹어본 가장 맛있는 중국 음식,2,0,0,0
"제가 이 제품요거트 메이커을 구매한 이유 중 하나는 번거로움이 적고 에너지를 덜 사용한다는 점인데, 플라스틱 용기를 사용하지 않기 위한 해결책이 약간 성가신 편입니다.",2,0,0,0
제가 이곳에 대해 느낀 진짜 문제는 서비스가 전혀 없다는 것이었습니다.,0,0,1,0
제가 읽고 있던 잡지에 나온 요리법을 따라 만들어보려고 이 챠트니를 샀어요.,2,0,0,0
제가 적당히 즐겼던 유일한 것은 에다마메 퓨레를 곁들인 구운 닭고기 스페셜입니다.,2,0,0,0
"제가 전화해서 밥이 없어서 음식이 늦었다고 주장했는데, 그들은 매우 갑작스럽게 대답했습니다.",0,0,1,0
제가 주문한 시저샐러드에는 레몬이 너무 많아서 먹을 수 없었습니다.,1,0,0,0
제가 지금까지 먹어본 것 중 가장 최악이었습니다. 볶음 오징어,1,0,0,0
제가 지금까지 샀던 소스 중 가장 맛있어요.,2,0,0,0
"제가 처음 갔을 때, 라이브 재즈 밴드와 분위기에 완전히 매료되어서 랍스터 콥 샐러드를 주문했습니다.",0,0,0,2
제가 체크아웃할 때 (직원 1명)이 미니바 구매를 아껴서 한다고 비난했습니다.,0,0,1,0
제가 한동안 북부 지방에 살았을 때 베이글을 사서 냉동해 두었는데 다른 어떤 것보다 맛있더군요.,2,0,0,0
